YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20141102,6773.903215,6704.095904,6555.164917,6425.000132,6268.586274,6157.290123,6158.205124,5989.403881,5871.657812,5780.4588,5678.132336,5596.899104,5618.019399,5514.614392,5412.569325,5388.205641,5425.490016,5242.015486,5220.14412,5265.911727,5246.991974,5221.168149,5269.386267,5268.371259,5191.395066,5239.426168,5252.867361,5353.422993,5472.399507,5567.782032,5630.391167,5814.967229,5950.422879,6308.851168,6582.668297,6837.069227,6985.453134,7192.17255,7295.86458,7448.775477,7545.653257,7660.125576,7768.773627,7819.182878,7815.293372,7980.730461,8026.729704,7876.002665,7436.706349,7277.596958,7107.412689,7114.035946,7004.877287,6935.209753,7025.95917,7129.010806,7245.017665,7237.650806,7174.169835,7193.079597,7201.505017,7185.465,7155.873889,7211.878585,7250.467804,7365.383898,7381.518684,7566.759293,7639.638109,7761.638889,7754.746069,7900.255575,7999.098963,8081.924935,8007.993766,7870.715971,7868.782664,7749.263726,7712.427879,7679.203536,7530.679852,7555.513889,7491.892656,7427.535387,7357.752714,7377.458264,7268.235682,7068.735394,7002.149162,6788.41005,6638.106028,6491.882311,6206.148635,5984.623915,5774.949103,5634.642483
20141103,5440.75801,5318.528116,5148.259457,5082.094399,4951.267007,4921.468898,4831.874169,4754.053882,4706.603519,4651.46028,4554.673874,4472.4138,4539.044943,4434.345568,4411.829055,4370.5638,4350.689276,4276.049425,4341.498429,4312.957343,4270.284424,4422.951463,4431.228182,4397.892483,4503.6963,4653.034202,4844.621521,5046.281611,5251.496266,5469.215288,5631.172599,5855.819943,6382.046398,7061.091406,7324.27588,7662.270246,7894.245164,8121.138931,8289.906612,8523.484358,8545.152994,8758.447846,8757.725099,8795.712336,8783.748356,8860.624736,8793.348931,8675.026003,8050.411381,7650.698437,7511.616151,7375.634276,7331.033191,7427.967328,7684.510115,7931.644096,8117.924836,8176.80694,8144.517483,8131.019836,8186.640412,8235.089293,8319.806086,8277.324063,8378.157697,8492.603438,8499.658733,8569.303569,8664.054721,8809.229868,8785.511234,8727.601167,8746.763323,8759.469062,8798.056826,8827.19097,8766.56306,8736.761168,8687.746777,8601.651711,8404.379901,8471.308931,8324.507385,8244.084588,8321.894787,8104.542813,7941.047664,7890.390675,7782.489621,7574.265444,7380.61542,7181.371891,6837.989951,6597.070469,6472.25116,6148.782253
20141104,5881.976381,5764.956357,5611.065469,5481.864573,5466.175987,5293.082591,5202.405148,5199.144202,5057.715098,5001.741151,5037.300575,4953.377533,4885.420691,4835.626226,4830.945394,4726.967796,4793.354111,4686.522385,4726.549144,4700.963939,4672.663898,4716.69278,4833.949096,4797.864514,4913.064236,5045.279795,5127.95241,5347.168627,5607.69889,5736.191201,5921.047302,6201.503208,6533.26222,7149.672582,7569.355304,7843.849687,8091.149441,8233.927039,8415.05931,8467.80694,8574.698224,8788.058454,8869.905987,8875.240017,8919.407221,8920.39245,8805.24569,8615.469458,8115.438338,7659.00542,7573.68616,7400.669976,7394.911571,7454.697812,7715.756628,7936.382352,8045.738503,8241.18875,8249.274573,8127.201431,8195.522023,8282.748109,8346.659178,8395.643208,8441.264539,8476.41569,8507.37227,8534.320131,8686.331644,8813.054869,8733.210871,8821.295213,8802.175543,8830.7887,8949.715065,8860.395428,8852.180789,8813.483027,8637.416678,8522.128783,8462.847039,8404.252928,8366.338635,8396.541234,8261.07569,8138.597961,8046.296447,7815.124786,7752.580156,7502.235863,7438.096941,7208.307821,6990.179071,6686.427451,6481.076899,6120.078692
20141105,6011.64278,5840.672714,5725.206242,5608.442977,5433.170864,5336.328586,5332.857829,5227.249564,5143.234178,5107.296357,4973.960642,4914.779778,4923.475246,4890.56528,4840.028668,4836.963371,4831.425156,4745.091858,4784.344654,4786.366522,4783.374654,4775.76093,4880.275132,4845.337187,4931.826267,5032.235041,5251.297804,5392.006974,5566.683701,5820.575963,6042.184588,6286.708396,6671.615066,7233.105871,7710.914194,8072.795198,8189.124194,8378.935346,8543.791793,8776.524572,8855.143848,9027.728964,9074.003881,9084.242813,9140.445098,9266.871891,9124.121744,8935.407565,8480.864983,8034.854424,7902.654967,7882.735823,7789.324144,7877.918997,8031.187533,8353.375361,8408.038256,8553.625362,8569.077171,8678.788536,8666.348092,8645.120806,8776.821004,8853.289111,8916.035986,8913.578685,9007.727467,9152.854211,9235.547681,9269.43046,9276.333174,9214.322335,9176.221414,9124.689194,9102.000312,9137.716003,9040.805049,9006.660855,8891.308552,8787.819737,8706.110526,8704.206513,8646.903569,8574.30227,8544.107237,8484.223996,8322.639359,8047.600806,7960.977187,7730.837121,7566.541431,7431.410634,7170.474523,6911.142986,6661.462755,6304.702672
20141106,6100.625633,6024.884153,5830.501488,5784.150814,5680.800321,5533.442286,5407.958915,5320.292837,5242.083289,5256.43958,5171.596299,5042.508602,4971.126496,5011.547269,4923.652368,4877.097509,4906.674458,4933.958133,4887.542081,4889.387409,4889.45657,4839.069144,4882.558997,4899.72208,5054.650674,5083.2713,5188.373807,5447.170971,5551.947073,5823.352879,6027.288783,6180.292994,6699.908996,7289.712064,7709.562014,7915.454408,8193.569704,8368.385723,8539.795296,8677.832698,8768.767385,8938.464326,8924.607779,8957.57352,9020.291004,9012.37755,8934.554062,8701.73699,8235.023915,7814.366052,7653.334606,7546.750715,7496.28792,7548.128988,7696.486899,7980.515412,8153.015362,8204.704819,8201.727598,8212.468602,8251.139786,8260.060197,8336.274358,8359.605477,8513.016118,8604.219786,8624.535757,8677.832698,8749.373108,8911.919112,8823.282549,8825.08898,8830.245888,8836.436234,8918.279111,8883.675428,8774.557121,8730.749787,8704.286053,8578.394506,8516.735098,8497.596513,8388.081185,8344.225642,8312.701612,8118.248816,8028.859145,7848.560395,7722.500165,7606.943774,7438.524129,7206.923922,6942.103931,6701.153215,6453.625608,6142.826744
20141107,5913.37208,5745.913996,5676.71051,5564.881053,5412.507245,5369.1206,5275.402401,5142.568273,5069.461119,5010.985542,4891.343511,4898.029236,4777.313997,4747.035641,4714.871702,4752.210494,4693.261266,4674.116085,4703.186209,4677.485477,4636.679129,4667.311341,4718.2506,4752.142303,4797.46468,4967.025239,5057.472598,5239.663042,5519.22616,5738.403092,5925.432187,6128.532048,6553.423767,7117.456554,7438.701736,7825.09949,7996.689095,8198.644162,8320.230461,8513.265214,8691.564309,8707.463191,8769.050625,8891.41273,8860.00898,8905.174605,8900.634326,8647.82245,8100.77931,7681.425321,7470.24245,7398.766448,7375.665995,7504.003882,7649.259054,7914.565888,8059.661398,8156.048552,8138.012566,8149.313454,8250.596004,8232.331777,8352.224359,8389.504951,8439.265757,8427.370065,8543.819244,8675.633223,8845.465576,8924.945921,8935.823404,8796.383964,8720.704079,8687.100757,8749.784194,8757.670197,8622.668701,8682.90444,8580.119457,8410.268092,8386.133619,8338.06653,8293.347105,8256.301447,8139.048914,8035.257944,8002.575346,7863.694917,7649.477401,7551.042771,7382.286924,7174.71449,6915.752911,6750.188849,6464.377088,6170.619572
20141108,6022.304729,5851.952262,5632.590642,5558.779268,5383.114984,5289.191242,5247.790575,5119.708865,5053.450008,4970.567582,4827.100896,4804.88324,4776.249325,4767.557155,4719.631686,4672.256595,4557.441381,4565.602088,4608.614022,4616.361315,4567.667121,4583.470749,4617.234606,4571.63704,4720.145592,4747.075411,4758.689803,4873.807269,4983.499622,5180.278963,5382.448109,5609.279893,5906.435707,6427.591875,6823.066307,7001.640979,7197.34847,7448.551892,7660.835616,7693.821727,7856.871743,8048.459062,8025.276644,8091.07931,8161.652533,8252.007451,8188.788865,8094.489539,7538.792253,7151.472417,7026.037837,6878.504523,6898.094934,7054.607344,7177.548733,7437.035082,7548.344425,7525.69153,7433.051389,7476.9112,7543.316333,7510.173955,7524.995361,7511.66824,7545.690214,7699.994613,7845.290428,7809.327969,7806.277804,8064.926267,8013.726563,8087.996941,8200.708322,8270.702746,8340.243404,8270.339869,8195.63755,8126.594211,8020.700378,8076.696053,7888.59181,7843.612813,7861.188437,7808.809795,7740.469318,7622.115641,7545.802443,7366.89574,7308.072418,7239.725345,7098.440674,6893.916562,6739.195839,6468.793207,6198.371078,5955.638569
20141109,5756.500576,5637.633963,5487.589901,5380.704728,5243.592221,5073.570912,4996.414202,4840.996825,4872.43889,4751.094606,4704.509095,4616.21824,4568.119917,4439.592977,4421.881456,4477.83319,4379.79917,4343.52505,4364.394794,4379.913339,4330.12741,4430.68537,4423.887804,4433.541826,4443.59704,4521.923182,4517.750436,4588.167295,4706.811875,4889.257623,4963.021661,5068.37986,5422.354103,5709.876168,5988.723717,6242.182583,6417.499219,6552.552804,6781.080148,6814.530016,7041.311554,7044.77426,7134.777262,7137.500634,7206.624095,7352.234384,7293.539005,7210.649498,6877.97403,6590.049318,6504.996226,6428.82329,6426.352894,6424.809236,6593.827953,6714.839236,6698.453996,6700.54454,6785.52333,6617.978043,6676.009457,6731.779219,6760.054622,6872.024729,6956.568668,7024.394754,7187.360477,7237.831226,7441.82921,7671.384366,7752.43097,7873.534112,7862.954128,7858.680987,7954.104737,7743.087154,7731.096596,7682.129153,7637.440962,7497.94759,7536.658059,7528.592509,7443.754951,7449.279392,7445.056012,7329.595748,7252.633717,7165.529754,7028.299877,6874.529754,6718.363149,6424.599425,6228.254062,6062.558759,5876.712385,5624.30917
20141110,5367.52301,5215.780575,5114.074038,5042.637418,4970.398996,4781.349391,4651.303043,4612.586463,4521.376102,4514.955575,4471.034654,4407.826932,4383.887138,4345.888067,4314.934688,4274.156373,4231.518956,4291.814835,4270.69551,4318.148783,4309.192385,4347.424062,4311.337928,4394.488462,4453.279095,4698.20361,4865.529095,5023.629589,5224.860551,5467.003397,5655.326957,5880.599951,6331.996629,6949.04884,7308.934457,7654.286661,7757.349161,7975.828372,8159.915263,8359.591315,8424.291382,8651.855904,8632.231349,8684.771496,8677.456629,8864.354095,8729.129111,8538.355428,8057.872039,7548.337344,7450.037253,7297.972681,7216.477549,7310.597328,7478.847417,7857.292335,7953.429326,8023.854721,7990.96852,8019.435789,8128.600559,8113.826974,8111.97699,8318.373881,8275.254277,8490.364096,8451.35574,8494.015855,8610.383651,8776.854178,8688.087829,8695.746464,8822.734984,8800.093438,8869.353766,8848.160527,8779.168404,8825.482121,8649.997287,8622.045379,8495.135526,8434.544573,8548.704358,8466.152993,8339.03653,8217.805542,8056.841414,7891.087911,7750.074646,7635.920099,7378.905213,7144.526538,6959.065642,6734.558948,6400.479696,6114.464235
20141111,5957.653356,5806.696233,5723.706719,5575.137639,5383.52704,5278.272146,5259.481694,5207.349917,5075.214868,4939.799861,4944.912731,4868.563643,4855.296662,4806.963405,4777.868643,4716.870872,4706.442402,4613.060017,4683.858668,4706.900436,4673.037154,4660.768594,4768.781004,4719.800757,4769.685238,5030.65171,5116.018306,5365.852961,5576.952121,5737.531644,5864.249728,6076.994202,6504.087821,7168.26787,7462.349754,7731.050715,8025.572106,8103.504622,8257.047862,8441.673685,8583.017138,8683.602549,8736.150165,8809.712928,8778.571563,8865.835576,8780.840296,8686.45949,8046.558832,7666.650378,7555.707113,7372.517278,7323.167073,7505.992188,7659.394778,7888.374918,7995.044654,8139.740427,8196.747812,8111.756315,8133.80296,8138.176496,8167.723569,8199.049622,8277.346858,8348.335823,8562.029539,8545.803767,8625.655428,8762.881037,8648.222187,8740.992599,8946.25556,8904.161052,8957.134013,8989.653651,8929.150871,8792.335378,8783.630986,8710.1013,8522.008503,8465.104326,8465.719112,8498.15727,8402.610427,8348.879605,8211.778059,7950.808289,7784.78338,7590.137845,7530.735724,7318.530279,7064.496785,6719.758882,6485.203182,6202.87537
20141112,5965.08278,5783.252788,5774.136825,5620.966744,5437.584655,5398.345633,5300.980913,5122.948956,5042.123027,5042.526159,4964.431168,4881.800748,4873.180164,4796.449284,4730.850124,4676.362023,4658.81773,4736.45556,4679.267755,4689.301629,4609.213191,4755.620238,4697.630049,4722.577188,4795.175674,5016.764802,5110.321496,5296.911472,5514.228429,5775.940346,5853.915057,6068.61185,6539.370601,7108.962846,7501.631941,7770.588109,7964.482088,8139.507336,8197.867483,8346.559753,8497.597483,8643.445131,8695.656448,8697.272565,8768.942664,8765.051315,8762.297582,8459.427401,7906.453487,7475.681628,7451.147418,7289.274885,7203.908774,7257.190486,7511.4238,7855.501036,7901.652763,8046.685708,8011.900247,7949.34194,8003.165494,8048.841727,8048.190954,8102.692829,8201.697237,8323.386744,8372.413454,8407.405428,8578.366958,8671.765542,8589.907533,8731.700872,8824.100065,8820.470131,8841.522138,8875.902236,8800.035723,8783.595872,8703.606859,8582.503717,8528.863881,8450.582747,8495.785329,8381.196513,8348.144539,8269.055395,8111.495773,7936.030921,7742.149358,7677.257813,7480.211431,7190.067747,7024.658594,6742.249787,6436.973618,6141.646448
20141113,5911.564194,5774.139153,5618.921596,5480.329063,5442.591019,5242.83824,5197.333503,5074.333429,4974.278511,4948.124983,4928.457845,4879.186792,4870.865938,4783.679622,4692.963767,4652.679861,4684.88551,4664.87926,4667.338889,4647.666028,4655.351241,4626.469588,4667.703997,4771.556077,4854.11171,4960.381127,5105.029564,5277.691892,5543.524466,5772.234655,5914.434424,6040.039433,6441.560748,6970.169038,7338.433224,7678.136439,7883.314622,8104.001941,8163.721349,8277.993848,8380.391316,8525.467911,8634.628898,8650.401777,8674.992829,8822.960412,8698.173404,8410.686744,7859.81579,7569.589753,7378.871554,7237.316932,7320.497245,7281.088182,7411.573552,7780.609276,7852.966135,8060.44477,8116.635609,8026.275938,8057.440098,8020.920083,8047.762796,8109.778388,8180.519227,8317.225789,8491.587072,8457.818947,8494.669441,8615.616316,8538.650987,8641.857435,8883.927434,8881.151973,8927.921299,8875.046793,8819.656398,8774.067368,8685.634408,8615.533963,8571.529622,8443.18931,8518.188158,8336.527237,8352.490527,8279.339917,8147.499457,7961.682862,7836.990526,7616.917023,7478.511118,7258.03167,6993.166283,6726.942023,6454.818611,6171.95662
20141114,5891.701019,5757.622672,5635.26532,5497.397377,5422.385337,5241.642327,5198.239095,5096.875938,5037.651036,4967.82287,4905.048544,4796.864638,4820.148421,4680.817524,4673.733323,4722.444104,4660.518528,4587.46162,4579.513537,4684.86708,4592.710387,4762.22167,4721.287088,4775.074655,4738.723808,4889.083314,5057.492968,5237.864662,5522.243248,5694.831274,5866.032006,6103.892787,6441.006102,6929.905502,7292.566677,7635.448873,7796.582557,8048.975296,8200.52926,8246.460312,8365.172598,8429.459736,8464.300099,8502.317697,8597.233652,8725.94431,8591.555757,8370.479177,7978.079063,7459.851422,7340.062533,7235.331439,7238.946241,7260.570839,7442.618208,7749.107944,7899.394506,7919.072023,7901.97102,7963.338652,7974.688816,7943.101348,8062.722039,7994.124803,8045.996135,8124.315099,8231.320164,8347.76944,8388.365395,8501.711447,8485.879786,8503.728174,8609.235559,8729.688898,8767.730164,8695.47079,8674.49648,8637.35324,8492.714309,8460.069638,8354.521513,8281.946792,8365.255921,8247.220986,8195.515427,8125.465131,8028.091875,7822.736958,7788.743405,7615.694144,7425.169654,7251.994293,6975.893396,6706.718396,6479.698141,6207.308076
20141115,6014.226472,5775.474358,5667.225559,5566.337023,5401.321884,5329.550905,5213.05051,5084.086973,5060.851496,4912.274753,4817.114358,4866.399573,4773.994754,4677.713815,4723.849828,4640.230493,4550.664088,4612.66028,4561.20954,4511.936644,4591.316497,4539.473101,4583.169079,4676.625378,4699.779375,4806.829351,4917.598404,4884.028256,5172.925781,5360.403889,5408.761299,5666.394754,6050.093774,6539.765682,6884.258175,7175.94833,7383.423667,7499.621422,7653.620271,7813.124646,7882.154211,7948.648487,8060.752648,8155.092714,8244.860394,8249.662088,8217.78944,8074.600756,7531.273783,7265.124795,7074.34083,7011.521884,7012.042483,7055.475009,7391.868972,7603.122944,7667.969384,7668.415099,7647.523142,7574.49708,7574.591267,7647.275986,7625.891851,7614.192196,7740.221677,7774.01153,7815.572344,7862.784572,7969.58681,8057.504506,8060.996118,8164.416645,8343.602417,8318.975378,8409.176842,8321.53773,8275.686315,8208.805494,8111.97602,8057.870099,7892.360066,7946.141037,7946.655428,7857.019474,7767.384005,7657.982846,7610.973833,7545.921365,7434.721826,7246.765896,7157.451012,6965.635937,6787.430156,6467.554129,6272.885411,6105.505412
20141116,5797.490642,5693.189161,5545.583388,5404.923882,5192.815049,5092.2244,4968.156744,4964.940806,4833.536167,4774.439111,4656.443849,4553.020024,4506.85074,4432.601217,4443.923445,4429.098741,4327.388906,4392.257171,4385.68028,4289.800921,4352.425576,4333.089984,4341.261167,4451.922162,4358.857549,4541.308923,4629.3113,4673.2038,4719.609861,4962.645107,5095.528511,5277.836422,5423.843635,5756.874802,5969.312368,6234.787788,6368.728783,6449.930781,6588.490625,6832.653108,6832.253759,7061.886127,7214.50292,7157.829021,7211.085222,7411.245304,7366.064547,7234.81375,6850.313413,6755.224507,6516.900066,6547.543142,6517.488371,6432.26,6562.868075,6647.381168,6758.874326,6730.29153,6781.732861,6648.466307,6704.004918,6675.113371,6698.622097,6731.28384,6889.052788,6926.932064,6997.363182,7029.414795,7133.401899,7293.772969,7383.175444,7616.927014,7781.446677,7802.666785,7800.957451,7710.511644,7678.653158,7637.399252,7514.985543,7457.888627,7402.627533,7367.452229,7366.051743,7313.403635,7356.018257,7239.351604,7138.907813,7026.171406,6915.818774,6778.018149,6584.863116,6377.266529,6215.189326,5925.876932,5761.711998,5538.3662
20141117,5311.006736,5158.026193,5047.546588,4930.501053,4758.758964,4642.93495,4586.611415,4499.563421,4423.803511,4339.065863,4285.506537,4337.830083,4263.180338,4168.928445,4125.461193,4119.608504,4122.177064,4134.616053,4105.210115,4155.38579,4117.03005,4185.838552,4164.749976,4342.382196,4406.243504,4564.756636,4688.656579,4867.145115,5130.433767,5330.726448,5591.320246,5824.222484,6209.045831,6790.316003,7120.934877,7477.116743,7591.619326,7860.458997,8079.40051,8171.720066,8338.929539,8488.990576,8499.340379,8483.725707,8527.725198,8662.45102,8541.545855,8397.822895,7896.075263,7546.965764,7378.028042,7346.080995,7213.484129,7301.838519,7476.688585,7880.806299,7946.465987,8117.442746,8102.23625,8030.730954,8020.241859,8003.840905,8069.515822,8062.065543,8235.214326,8212.7338,8369.464654,8378.56694,8412.992434,8466.442829,8554.667336,8595.662155,8793.075197,8876.872236,8864.53306,8831.438503,8738.59699,8692.073947,8611.215329,8611.496629,8443.708454,8463.31778,8444.891563,8294.587056,8295.271973,8206.26972,8009.699802,7849.125905,7688.255576,7525.501604,7358.855313,7052.359951,6924.479613,6615.332368,6363.539186,6040.105296
20141118,5867.693034,5662.111234,5566.235658,5373.011949,5284.337944,5127.421044,5051.166628,4999.298109,4937.443537,4834.79319,4866.307714,4797.12421,4691.928486,4605.508955,4667.799251,4627.367517,4524.225962,4543.135724,4562.24065,4493.386267,4472.457838,4594.445814,4557.436628,4746.375847,4753.126562,4850.468002,5034.788372,5213.975017,5530.560707,5649.626752,5875.959762,6041.047845,6383.443101,6959.749104,7312.35167,7646.143026,7845.325542,8036.441053,8125.79949,8244.597039,8321.895757,8376.119145,8582.939441,8581.069572,8557.307385,8642.135049,8627.235461,8323.615082,7823.624605,7512.920995,7384.847821,7249.947302,7226.644507,7331.465132,7487.598175,7738.828175,7850.689836,7936.843684,8003.143766,7999.448454,7972.872006,7982.669588,8122.84972,8176.408076,8184.021315,8266.925954,8332.042927,8326.218174,8374.613996,8674.428289,8638.091119,8747.477631,8869.235329,8803.964902,8808.983585,8858.606069,8801.179062,8741.46528,8674.057846,8530.468552,8460.85301,8443.59574,8407.828833,8323.318553,8267.363618,8200.314211,8108.447451,8020.99681,7808.687672,7564.890394,7403.121554,7203.359366,6955.271875,6595.38296,6356.270394,6071.927698
